1852.152543 5343.968999 1197.258472 599.7273549 960.7786668
1869.767744 5296.753313 1201.810569 601.0057552 969.3372507
1870.451009 5379.746335 1213.69257 600.2054088 991.7378078
1852.87226 5264.572332 1202.493705 594.0950903 979.3313344
1901.627924 5465.856352 1231.299454 602.775669 969.3105087
1837.322518 5308.299704 1203.918853 591.7854156 972.7683973
1843.955496 5295.276741 1212.797174 592.6915368 970.9651422
1838.471429 5310.393215 1203.807524 596.8339101 966.6671805
1836.012452 5260.230362 1200.72422 591.9687148 964.0527014
1895.909858 5247.757039 1202.085209 609.0785345 996.66526
1808.070209 5238.127208 1194.012543 588.00247 959.0198612
1854.957108 5259.830809 1205.942602 600.3104315 963.9133482
1877.046437 5428.145237 1214.437538 599.088787 985.9444671
1839.788781 5280.473786 1213.282855 589.0678828 961.4726112
1909.298295 5438.958357 1240.638697 606.5078845 961.560031
1822.296993 5254.452857 1200.528334 591.3440791 964.6931696
1897.885602 5430.904476 1249.75313 608.899593 961.5021631
1914.274793 5261.030323 1201.974697 588.7367686 981.4699526
1892.827786 5292.579571 1226.613606 609.8937048 968.2697186
1884.669509 5285.202714 1219.760923 598.9916942 976.4879201
1826.001871 5273.802638 1199.497734 593.4599889 966.8323972
1818.68254 5266.258969 1195.303319 588.1731822 962.3972473
1915.029686 5285.879866 1224.849665 591.1005327 995.8467324
1824.44017 5245.909141 1200.748053 590.7408451 966.5301985
1852.962865 5308.427051 1211.092462 600.5804717 978.2802068
1914.573537 5393.933328 1206.240314 616.5506511 974.8541749
1908.741012 5341.805532 1221.860274 595.9402421 987.0365297
1915.591493 5389.817496 1198.211786 596.0367635 1001.422409
1866.884945 5265.238048 1211.091957 605.3863965 966.6366176
1863.883976 5380.873633 1203.799897 589.7893857 982.2471331
1836.805776 5296.290494 1200.304158 592.4669574 972.610864
1906.839684 5308.292606 1207.13726 597.2183015 977.1279449
1836.694171 5314.035748 1195.50907 592.6309542 961.6324524
1872.99171 5246.845124 1204.010297 590.8874652 972.3398684
1868.677738 5348.014357 1207.297323 596.1038692 974.5014133
