2278.330505 5970.742576 1285.482903 745.3694253 628.8251116
2579.009399 6760.024673 1112.596866 596.3379215 801.3484519
1997.734728 5234.178661 1077.651523 595.4613073 823.4208708
2155.329296 5647.864402 985.7364753 723.1241364 692.3442556
1977.305258 5180.551301 1202.77888 728.5434049 811.6101897
2283.200467 5983.526227 1140.881533 651.9807756 722.3406471
2370.425493 6212.491919 1235.691717 762.7517551 792.3284586
2386.422896 6254.485101 1079.778769 623.3984607 693.7129769
2293.802975 6011.357809 1117.343095 704.314748 820.4928663
2958.348416 7755.789592 1198.886042 740.8369254 717.8646656
1918.984565 5027.459483 1119.297287 740.9354942 820.8039305
2184.570078 5724.621455 1189.376573 680.7257376 815.058374
1698.518683 4448.736544 842.876499 773.3486848 740.4447019
2761.18488 7238.235311 1153.116458 716.8025173 702.2690313
2041.1424 5348.123799 1193.844888 823.7591658 828.8973022
2206.454894 5782.069098 1435.027754 672.7495464 803.951187
2579.036411 6760.095579 965.2451094 591.6166004 793.1718785
2502.211903 6558.431245 960.9363555 662.8051313 757.1660235
2609.896712 6841.10387 864.6848359 796.4435384 720.1839737
2536.275826 6647.849045 1313.220543 714.1479012 602.9032847
2016.831606 5284.307967 1468.292859 767.1754441 930.1409336
2084.445025 5461.793191 1111.693172 643.3763179 883.245511
2562.214543 6715.938174 1032.891666 593.1905492 857.7651074
2464.176016 6458.587042 1232.691135 672.1899979 828.502843
2130.882842 5583.692461 1247.009456 568.9044668 944.0793947
2315.389759 6068.023116 1052.083366 846.655131 758.586154
2413.725417 6326.15422 1266.398555 653.3442809 738.6208354
2526.258579 6621.55377 1247.169017 815.6338084 841.6508394
2415.620759 6331.129492 1135.238796 562.8261181 763.7965525
2138.506227 5603.703845 962.2885241 704.6352278 785.5486303
2876.599322 7541.198219 1292.648223 648.2101265 621.724459
2507.620304 6572.628298 1260.483038 774.0936406 750.3748891
2398.071067 6285.061551 1116.787415 871.7206595 808.7203555
2598.078065 6810.079921 1072.888575 621.7296198 705.5887893
2606.570035 6832.371343 1273.284642 728.1487797 663.6295184
2210.955693 5793.883693 1206.740792 865.1755536 896.2116426
2135.277393 5595.228157 1233.759964 658.2664162 838.4634698
2672.353842 7005.053834 1431.079774 765.2868806 832.8324243
2061.888811 5402.583128 1197.264613 641.3524193 831.4294946
1967.452483 5154.687769 1019.240923 683.8072807 719.6146073
2566.789774 6727.948157 1223.872562 611.2603217 831.6004398
2547.539227 6677.415471 1003.518518 705.5382787 669.9704359
2961.301727 7763.542034 1234.961077 609.6457549 763.2568527
2760.151222 7235.521956 1141.811186 673.3446356 708.024058
2723.23063 7138.605403 1200.554401 738.4536798 818.1764572
2408.82154 6313.281543 1208.063629 747.6013162 784.6405624
2379.515029 6236.35195 1178.938184 641.7571115 860.8411549
2498.777178 6549.415092 1126.91988 695.7922267 802.9681312
2372.264109 6217.318287 988.1897372 661.9675594 725.8213004
2100.565782 5504.110178 1435.58622 585.6373457 837.4275553
1910.451176 5005.059337 1368.102745 689.5911486 806.897262
2597.679488 6809.033656 1297.298098 811.8433755 816.985832
2496.275267 6542.847577 971.3383738 702.3298042 949.9686457
2542.127224 6663.208964 1017.867343 686.989406 689.2094548
2435.356921 6382.936918 1230.715385 790.5059522 608.214279
2107.890234 5523.336865 1171.487031 667.77445 799.3789582
2705.883528 7093.069261 1160.840538 577.5760667 685.5584361
2296.839723 6019.329273 1182.798464 777.946226 711.1296754
2157.260653 5652.934215 919.2608208 710.3843428 1027.897244
2162.222156 5665.95816 1128.881844 621.1627181 785.6159841
2265.745918 5937.708035 1041.006143 683.8965704 777.5218394
2259.312562 5920.820475 1033.314328 604.9704792 737.5279069
